Date,trade_int,lead_id,asset_id,must_take_eng,max_eng,eco_max,eco_min,cold_price,inter_price,hot_price,no_load_price,seg1_price,seg1_mw,seg2_price,seg2_mw,seg3_price,seg3_mw,seg4_price,seg4_mw,seg5_price,seg5_mw,seg6_price,seg6_mw,seg7_price,seg7_mw,seg8_price,seg8_mw,seg9_price,seg9_mw,seg10_price,seg10_mw,claim10,claim30,int_start,int_end,_ts,date,hour,market_type,source_file
2025-06-26,21,629513,42431,0,12.0,2.2,2.0,303.59,303.59,303.59,271.17,190.2,2.0,190.2,0.2000000000000001,,,,,,,,,,,,,,,,,0.0,2.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,399648,46072,3,0.0,15.5,3.0,0.0,0.0,0.0,0.0,-150.0,3.0,-149.99,10.8,-149.98,1.0,-149.97000000000008,0.0999999999999999,-149.9600000000001,0.0999999999999999,-149.9500000000001,0.0999999999999999,-149.9400000000001,0.0999999999999999,-149.9300000000001,0.0999999999999999,-149.9200000000001,0.0999999999999999,-149.9100000000001,0.0999999999999999,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,855157,48591,0,9600.0,400.2,100.0,36294.38,13051.66,5077.97,3953.13,47.08,60.0,50.83,40.0,53.5,50.0,56.18,50.0,60.46,80.0,200.93,20.0,203.56,20.0,207.52,30.0,208.84,10.0,214.12,40.0,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,504170,53164,11,264.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,,,,,,,,,,,,,,,,,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,857404,54152,0,0.0,37.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,,,,,,,,,,,,,,,,,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,379629,54965,0,2880.0,120.0,45.0,6515.49,5250.28,4082.18,484.52,54.37,45.0,56.15,20.0,58.38,25.0,60.79,27.0,62.795,0.5,64.94399999999999,0.5,67.09299999999999,0.5,69.24199999999999,0.5,71.39099999999999,0.5,73.53999999999999,0.5,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,591975,55408,0,0.0,248.0,145.0,24260.1,16375.49,15974.58,2896.1,17.45,145.0,31.44,1.0,31.67,13.0,32.1,13.0,32.54,13.0,32.97,13.0,33.41,13.0,33.83,12.0,34.24,13.0,34.66,12.0,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,505616,55852,0,0.0,14.5,13.0,0.0,0.0,0.0,0.0,10.0,13.0,400.0,1.2,790.0,0.0375,1180.0,0.0375,1570.0,0.0375,1960.0,0.0375,2349.9999999999995,0.0375,2739.9999999999995,0.0375,3129.9999999999995,0.0375,3519.9999999999995,0.0375,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,591975,56483,0,0.0,252.0,150.0,14501.97,10038.9,9457.07,2696.17,39.95,150.0,44.13,1.0,44.51,13.0,45.23,13.0,45.95,13.0,46.67,13.0,48.08,38.0,49.16,1.0,62.67,6.0,251.06,4.0,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,591975,64475,0,0.0,258.0,150.0,10322.47,7589.15,7232.82,1733.49,16.24,150.0,26.78,1.0,27.06,14.0,27.58,14.0,28.11,14.0,28.64,14.0,29.63,39.0,30.38,1.0,42.22,7.0,233.88,4.0,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,591975,67172,0,0.0,252.0,150.0,11499.81,8661.56,8639.89,1790.21,17.76,150.0,27.44,1.0,27.9,13.0,28.77,13.0,29.65,13.0,31.32,37.0,32.62,2.0,48.58,6.0,78.7,16.0,78.71,1.0,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,423302,73029,0,0.0,23.0,11.5,0.0,0.0,0.0,0.0,400.0,20.3,400.0,2.6999999999999997,,,,,,,,,,,,,,,,,19.0,19.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,399648,77213,25,0.0,28.0,25.0,0.0,0.0,0.0,0.0,-150.0,13.0,-149.99,10.0,-149.98,1.0,-149.97000000000008,0.5714285714285714,-149.9600000000001,0.5714285714285714,-149.9500000000001,0.5714285714285714,-149.9400000000001,0.5714285714285714,-149.9300000000001,0.5714285714285714,-149.9200000000001,0.5714285714285714,-149.9100000000001,0.5714285714285714,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,958512,77459,0,14880.0,620.0,372.8,15211.18,13612.87,6813.96,6785.61,12.29,0.0,18.01,176.8,20.79,86.0,25.8,0.1,27.08,39.7,27.08,0.1,27.09,64.8,29.74,172.1,41.72,0.1,41.73,79.4,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,741580,78823,0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1000.0,0.1,1000.0,1.4,999.999999999999,0.0125,999.9999999999986,0.0125,999.9999999999984,0.0125,999.999999999998,0.0125,999.9999999999976,0.0125,999.9999999999972,0.0125,999.9999999999968,0.0125,999.9999999999966,0.0125,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,591975,79527,0,0.0,264.0,160.0,7916.51,5966.57,5533.24,1912.21,17.84,160.0,27.73,1.0,28.29,16.0,29.34,16.0,30.38,16.0,31.43,16.0,32.45,15.0,48.1,5.0,78.67,15.0,249.96,4.0,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,396955,79819,0,0.0,171.2,110.0,17140.21,13419.82,12083.36,1529.06,38.5,110.0,41.63,23.0,41.65,19.0,41.68,19.0,43.25500000000001,0.0333333333333314,44.211000000000006,0.0333333333333314,45.167,0.0333333333333314,46.123000000000005,0.0333333333333314,47.07900000000001,0.0333333333333314,48.035,0.0333333333333314,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,172669,81315,0,564.0,24.1,14.0,868.46,868.46,868.46,1445.0,371.66,24.0,371.66,0.1000000000000014,,,,,,,,,,,,,,,,,22.0,22.6,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,101197,84614,0,0.0,46.0,38.0,1376.62,1376.62,1376.62,594.33,50.19,38.0,53.63,6.0,57.069999999999936,0.25,60.50999999999992,0.25,63.9499999999999,0.25,67.38999999999989,0.25,70.82999999999987,0.25,74.26999999999985,0.25,77.70999999999984,0.25,81.14999999999982,0.25,44.7,46.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,101197,84917,0,0.0,44.0,38.0,1376.62,1376.62,1376.62,594.33,50.19,38.0,53.55,5.0,56.909999999999926,0.125,60.269999999999904,0.125,63.62999999999988,0.125,66.98999999999987,0.125,70.34999999999984,0.125,73.70999999999981,0.125,77.0699999999998,0.125,80.42999999999978,0.125,41.1,44.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,101197,86772,0,0.0,46.0,38.0,1376.62,1376.62,1376.62,594.33,50.19,38.0,53.55,5.0,56.909999999999926,0.375,60.269999999999904,0.375,63.62999999999988,0.375,66.98999999999987,0.375,70.34999999999984,0.375,73.70999999999981,0.375,77.0699999999998,0.375,80.42999999999978,0.375,41.0,46.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,591975,88727,0,0.0,272.0,145.0,8895.33,7226.38,6926.52,1830.95,17.34,145.0,24.31,1.0,24.59,17.0,25.14,17.0,25.68,17.0,26.71,47.0,31.73,1.0,40.56,5.0,66.04,15.0,238.03,7.0,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,412080,91953,0,0.0,18.8,18.8,1478.26,1478.26,1478.26,1340.33,179.67,18.0,179.67,0.8000000000000007,,,,,,,,,,,,,,,,,0.0,14.2,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,591975,93164,0,0.0,273.0,150.0,7916.51,5966.57,5533.24,1563.95,19.61,150.0,27.74,1.0,28.23,20.0,29.16,20.0,30.09,20.0,31.02,20.0,31.87,17.0,47.35,6.0,78.67,15.0,248.82,4.0,0.0,0.0,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,21,711583,98581,0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,395.85,11.0,395.85,1.0,,,,,,,,,,,,,,,,,0.0,8.1,2025-06-26 20:00:00,2025-06-26 20:59:59.999,2025-06-26 20:00:00,2025-06-26,20:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,101197,11031,0,0.0,46.0,38.0,1376.62,1376.62,1376.62,594.33,50.19,38.0,53.71,7.0,57.22999999999993,0.125,60.74999999999992,0.125,64.2699999999999,0.125,67.78999999999988,0.125,71.30999999999986,0.125,74.82999999999984,0.125,78.34999999999982,0.125,81.8699999999998,0.125,42.4,44.2,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,12297,0,0.0,275.0,155.0,7037.33,5368.38,5068.52,1748.29,16.67,155.0,25.42,1.0,25.84,15.0,26.63,15.0,27.43,15.0,29.04,46.0,34.53,1.0,43.71,5.0,66.04,15.0,241.67,7.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,974156,13275,20,0.0,36.0,20.0,0.0,0.0,0.0,0.0,-150.0,20.0,-150.0,15.0,125.0,0.1,125.0,0.2,262.4999999999999,0.1166666666666671,372.4999999999998,0.1166666666666671,482.4999999999998,0.1166666666666671,592.4999999999998,0.1166666666666671,702.4999999999998,0.1166666666666671,812.4999999999998,0.1166666666666671,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,412080,17698,0,0.0,36.0,36.0,3332.36,3332.36,3332.36,2363.35,176.49,35.0,176.49,1.0,,,,,,,,,,,,,,,,,0.0,30.1,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,20846,0,0.0,250.0,190.0,19278.43,13450.07,8518.37,3263.67,21.44,190.0,33.04,1.0,33.43,7.0,34.13,7.0,34.87,8.0,35.62,7.0,36.36,8.0,37.1,7.0,37.85,8.0,38.59,7.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,196063,22792,0,672.0,21.0,19.0,231.08,231.08,231.08,0.0,47.95,20.0,47.95,1.0,,,,,,,,,,,,,,,,,19.6,15.8,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,24780,0,0.0,276.0,145.0,8353.33,6684.38,6384.52,1426.68,17.72,145.0,24.35,1.0,24.6,17.0,25.07,17.0,25.53,17.0,26.45,50.0,31.41,1.0,40.2,6.0,66.04,15.0,237.59,7.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,401592,26814,1242,0.0,1242.0,1242.0,0.0,0.0,0.0,0.0,0.0,1235.0,0.0,7.0,,,,,,,,,,,,,,,,,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,206845,29055,0,14541.6,605.9,60.0,108824.66,72321.66,35818.66,9321.53,148.78,60.0,153.0,40.0,160.6,140.0,169.03,60.0,173.67,50.0,177.89,50.0,182.11,50.0,186.33,50.0,192.03,85.0,206.71,26.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,29587,0,0.0,248.0,150.0,9499.81,6661.56,6639.89,1817.36,18.29,150.0,27.9,1.0,28.33,12.0,29.12,12.0,29.91,12.0,31.53,37.0,32.79,1.0,48.72,6.0,78.7,16.0,78.71,1.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,513808,31359,0,72.0,3.0,3.0,0.0,0.0,0.0,0.0,458.6,0.1,458.6,2.9,,,,,,,,,,,,,,,,,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,595644,34578,0,14640.0,571.0,406.0,18054.0,12027.0,12027.0,1065.0,29.27,406.0,29.81,22.0,30.36,22.0,30.91,21.0,31.47,22.0,32.03,22.0,32.6,21.0,32.61,1.0,64.32,19.0,84.32,15.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,36992,0,0.0,242.0,145.0,15490.1,7605.49,7204.58,2237.1,17.45,145.0,31.44,1.0,31.65,12.0,32.05,12.0,32.46,12.0,32.86,12.0,33.26,12.0,33.66,12.0,34.06,12.0,34.46,12.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,629513,42431,0,12.0,2.2,2.0,303.59,303.59,303.59,271.17,190.2,2.0,190.2,0.2000000000000001,,,,,,,,,,,,,,,,,0.0,2.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,399648,46072,3,0.0,15.5,3.0,0.0,0.0,0.0,0.0,-150.0,3.0,-149.99,10.8,-149.98,1.0,-149.97000000000008,0.0999999999999999,-149.9600000000001,0.0999999999999999,-149.9500000000001,0.0999999999999999,-149.9400000000001,0.0999999999999999,-149.9300000000001,0.0999999999999999,-149.9200000000001,0.0999999999999999,-149.9100000000001,0.0999999999999999,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,855157,48591,0,9600.0,400.2,100.0,36294.38,13051.66,5077.97,3953.13,47.08,60.0,50.83,40.0,53.5,50.0,56.18,50.0,60.46,80.0,200.93,20.0,203.56,20.0,207.52,30.0,208.84,10.0,214.12,40.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,504170,53164,11,264.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,,,,,,,,,,,,,,,,,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,857404,54152,0,0.0,37.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,,,,,,,,,,,,,,,,,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,379629,54965,0,2880.0,120.0,45.0,6515.49,5250.28,4082.18,484.52,54.37,45.0,56.15,20.0,58.38,25.0,60.79,27.0,62.795,0.5,64.94399999999999,0.5,67.09299999999999,0.5,69.24199999999999,0.5,71.39099999999999,0.5,73.53999999999999,0.5,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,55408,0,0.0,250.0,145.0,24260.1,16375.49,15974.58,2896.1,17.45,145.0,31.44,1.0,31.67,13.0,32.1,13.0,32.54,13.0,32.97,13.0,33.41,13.0,33.84,13.0,34.28,13.0,34.71,13.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,505616,55852,0,0.0,14.5,13.0,0.0,0.0,0.0,0.0,10.0,13.0,400.0,1.2,790.0,0.0375,1180.0,0.0375,1570.0,0.0375,1960.0,0.0375,2349.9999999999995,0.0375,2739.9999999999995,0.0375,3129.9999999999995,0.0375,3519.9999999999995,0.0375,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,56483,0,0.0,253.0,150.0,14501.97,10038.9,9457.07,2696.17,39.95,150.0,44.13,1.0,44.51,13.0,45.23,13.0,45.95,13.0,46.67,13.0,48.11,39.0,49.22,1.0,62.73,6.0,251.12,4.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,64475,0,0.0,258.0,150.0,10322.47,7589.15,7232.82,1733.49,16.24,150.0,26.78,1.0,27.06,14.0,27.58,14.0,28.11,14.0,28.64,14.0,29.63,39.0,30.38,1.0,42.22,7.0,233.88,4.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,67172,0,0.0,251.0,150.0,11499.81,8661.56,8639.89,1790.21,17.76,150.0,27.44,1.0,27.9,13.0,28.77,13.0,29.65,13.0,31.32,37.0,32.59,1.0,48.51,6.0,78.7,16.0,78.71,1.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,423302,73029,0,0.0,23.0,11.5,0.0,0.0,0.0,0.0,400.0,20.3,400.0,2.6999999999999997,,,,,,,,,,,,,,,,,19.0,19.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,399648,77213,25,0.0,28.0,25.0,0.0,0.0,0.0,0.0,-150.0,13.0,-149.99,10.0,-149.98,1.0,-149.97000000000008,0.5714285714285714,-149.9600000000001,0.5714285714285714,-149.9500000000001,0.5714285714285714,-149.9400000000001,0.5714285714285714,-149.9300000000001,0.5714285714285714,-149.9200000000001,0.5714285714285714,-149.9100000000001,0.5714285714285714,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,958512,77459,0,14880.0,620.0,373.5,15211.18,13612.87,6813.96,6785.61,12.29,0.0,18.01,176.8,20.79,86.0,25.8,0.1,27.08,39.7,27.08,0.1,27.09,64.8,29.74,172.1,41.72,0.1,41.73,79.4,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,741580,78823,0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1000.0,0.1,1000.0,1.4,999.999999999999,0.0125,999.9999999999986,0.0125,999.9999999999984,0.0125,999.999999999998,0.0125,999.9999999999976,0.0125,999.9999999999972,0.0125,999.9999999999968,0.0125,999.9999999999966,0.0125,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,79527,0,0.0,261.0,160.0,7916.51,5966.57,5533.24,1912.21,17.84,160.0,27.73,1.0,28.25,15.0,29.24,15.0,30.22,15.0,31.2,15.0,32.22,16.0,47.89,5.0,78.67,15.0,249.74,4.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,396955,79819,0,0.0,171.2,110.0,17140.21,13419.82,12083.36,1529.06,38.5,110.0,41.63,23.0,41.65,19.0,41.68,19.0,43.25500000000001,0.0333333333333314,44.211000000000006,0.0333333333333314,45.167,0.0333333333333314,46.123000000000005,0.0333333333333314,47.07900000000001,0.0333333333333314,48.035,0.0333333333333314,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,172669,81315,0,564.0,24.1,14.0,868.46,868.46,868.46,1445.0,371.66,24.0,371.66,0.1000000000000014,,,,,,,,,,,,,,,,,22.0,22.6,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,101197,84614,0,0.0,46.0,38.0,1376.62,1376.62,1376.62,594.33,50.19,38.0,53.63,6.0,57.069999999999936,0.25,60.50999999999992,0.25,63.9499999999999,0.25,67.38999999999989,0.25,70.82999999999987,0.25,74.26999999999985,0.25,77.70999999999984,0.25,81.14999999999982,0.25,44.7,46.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,101197,84917,0,0.0,44.0,38.0,1376.62,1376.62,1376.62,594.33,50.19,38.0,53.55,5.0,56.909999999999926,0.125,60.269999999999904,0.125,63.62999999999988,0.125,66.98999999999987,0.125,70.34999999999984,0.125,73.70999999999981,0.125,77.0699999999998,0.125,80.42999999999978,0.125,41.1,44.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,101197,86772,0,0.0,46.0,38.0,1376.62,1376.62,1376.62,594.33,50.19,38.0,53.55,5.0,56.909999999999926,0.375,60.269999999999904,0.375,63.62999999999988,0.375,66.98999999999987,0.375,70.34999999999984,0.375,73.70999999999981,0.375,77.0699999999998,0.375,80.42999999999978,0.375,41.0,46.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,88727,0,0.0,273.0,145.0,8895.33,7226.38,6926.52,1830.95,17.34,145.0,24.31,1.0,24.59,17.0,25.14,17.0,25.68,17.0,26.71,47.0,31.73,1.0,40.57,6.0,66.04,15.0,238.07,7.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,412080,91953,0,0.0,18.8,18.8,1478.26,1478.26,1478.26,1340.33,179.67,18.0,179.67,0.8000000000000007,,,,,,,,,,,,,,,,,0.0,14.2,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,591975,93164,0,0.0,270.0,150.0,7916.51,5966.57,5533.24,1563.95,19.61,150.0,27.74,1.0,28.2,19.0,29.09,19.0,29.97,19.0,30.85,19.0,31.74,19.0,47.22,5.0,78.67,15.0,248.67,4.0,0.0,0.0,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,22,711583,98581,0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,395.85,11.0,395.85,1.0,,,,,,,,,,,,,,,,,0.0,8.1,2025-06-26 21:00:00,2025-06-26 21:59:59.999,2025-06-26 21:00:00,2025-06-26,21:00:00,da,data_da_20250626_cleaned_no_neg.csv
2025-06-26,23,101197,11031,0,0.0,46.0,38.0,1376.62,1376.62,1376.62,594.33,50.19,38.0,53.71,7.0,57.22999999999993,0.125,60.74999999999992,0.125,64.2699999999999,0.125,67.78999999999988,0.125,71.30999999999986,0.125,74.82999999999984,0.125,78.34999999999982,0.125,81.8699999999998,0.125,42.4,44.2,2025-06-26 22:00:00,2025-06-26 22:59:59.999,2025-06-26 22:00:00,2025-06-26,22:00:00,da,data_da_20250626_cleaned_no_neg.csv
